Orbital Period (days),50% (MJup),68% (MJup),95% (MJup),99.7% (MJup)
1200.2508361204013,0.01922297791134072,0.02864277771232457,0.05955946743907974,0.09106705115104767
1205.1003344481605,0.019240758118907915,0.028898957050377542,0.05871921736257605,0.09136363504133299
1209.9498327759197,0.019036792525963513,0.02867806321377707,0.058362034387391834,0.09662609732437052
1214.799331103679,0.01878943678583027,0.02862636904884598,0.05855041174766167,0.09934429471294431
1219.6488294314381,0.018933734822135798,0.028804204716933873,0.05861455306796881,0.09666876797655337
1224.4983277591973,0.018925192740837652,0.02842458453605274,0.05821150157442946,0.09329066084166739
1229.3478260869565,0.01892392493700771,0.0282979725009575,0.05884955427926218,0.09290183188044038
1234.1973244147157,0.01900859638735466,0.02833803921017828,0.059995117425024745,0.09365462672945099
1239.046822742475,0.019029063231553525,0.028313253153072437,0.05990548871685398,0.09317320907877258
1243.896321070234,0.018902365221690705,0.028472942821326088,0.05816368820458301,0.09250212313451456
1248.7458193979933,0.018510981602527496,0.028448859956447584,0.057407761460630084,0.0996110714634913
1253.5953177257525,0.018414290336008755,0.028452837518976745,0.05842493317998915,0.10768787753804503
1258.4448160535117,0.01863360136264439,0.02860373519817941,0.05927710322911715,0.10484269118492393
1263.2943143812709,0.018575735220982034,0.02848140220466712,0.058712398755997444,0.09689688338405014
1268.14381270903,0.01867003929852422,0.02825214311664863,0.05818902447630542,0.09195539119812586
1272.9933110367892,0.019193017467809284,0.02839539600432306,0.0582401616805844,0.09191704499886441
1277.8428093645484,0.019278703667156727,0.02826192467803639,0.058698765907187686,0.09416250972435836
1282.6923076923076,0.01870651261339723,0.02760778739940372,0.05885685664795484,0.09243168114395613
1287.5418060200668,0.018167711200552696,0.027053589727479132,0.0582047246148827,0.0873494772841662
1292.391304347826,0.01820694822791256,0.027289794476585055,0.0581826024541932,0.08601325880950186
1297.2408026755852,0.018636152864338874,0.027948652575027322,0.058524535110683326,0.08650549230686161
1302.0903010033444,0.018672141928106057,0.028027051615473628,0.05846807780120483,0.08716125985568973
1306.9397993311036,0.018323760658949317,0.027773639188736477,0.05807325417358587,0.08727968869090147
1311.7892976588628,0.018292310948786455,0.027764397434604966,0.05800775984598226,0.08765978560455717
1316.638795986622,0.01837653712349441,0.027757557802851725,0.05760672413203505,0.0891704726732073
1321.4882943143812,0.018396294986791316,0.02768751089005091,0.05705614603015985,0.09037770966872366
1326.3377926421404,0.01859370893292793,0.02760402698956794,0.057479803929853926,0.08987138927411834
1331.1872909698995,0.01866594960691805,0.027293571434690647,0.057096467192997644,0.08834226249299512
1336.0367892976587,0.018398981874178967,0.027119625440287752,0.056268262244796835,0.08836231550057896
1340.886287625418,0.017942619315525182,0.027030368280817455,0.05613911308682868,0.08672845266027293
1345.7357859531771,0.01801368296893971,0.027198788057509866,0.05646232536297832,0.0843107578040041
1350.5852842809363,0.01845881282098369,0.027632043040516564,0.05730739431417993,0.08404107559142421
1355.4347826086955,0.018614403497688406,0.02772591453178949,0.05698771804166235,0.08289902994038875
1360.2842809364547,0.01847325865737439,0.0275530543789725,0.055804553022226436,0.08163922232675941
1365.133779264214,0.01831373653964726,0.027585678088548032,0.0556542495484563,0.08168447035031068
1369.9832775919733,0.01842205712662101,0.027711171603817225,0.05592018578092211,0.08161705105767159
1374.8327759197325,0.01859806445227718,0.027466553173198398,0.05580534380737916,0.08219569754198959
1379.6822742474917,0.018440521722030027,0.026732681994216717,0.055697508794829556,0.08301352879207977
1384.531772575251,0.01784881929744317,0.026455158027855877,0.05531362581090002,0.08431798865297536
1389.38127090301,0.017158188879720312,0.02653983866186351,0.054447631804390176,0.08573951336343763
1394.2307692307693,0.017172883811197616,0.026878743960426454,0.05420609608323775,0.08364224960745752
1399.0802675585285,0.017682449031243185,0.027086693956177237,0.05474984636665345,0.08083343772940058
1403.9297658862877,0.01770271289113873,0.026452226079694628,0.05517774623469553,0.08174956045706755
1408.7792642140469,0.01746624297738584,0.0257023150058034,0.05470364578526915,0.08174690988688327
1413.628762541806,0.017508870421096015,0.025806999868363777,0.05324279491545861,0.07926022128155677
1418.4782608695652,0.017670792630872983,0.02623873863267578,0.052038914701443506,0.07896402872972225
1423.3277591973244,0.017733377193075835,0.02663271280930453,0.052645689096498145,0.08205615134575792
1428.1772575250836,0.017818322266213646,0.02701720937696635,0.05344609370085303,0.08540830076284373
1433.0267558528428,0.01814471702950246,0.027614578948313005,0.05410376368695057,0.08681665233940686
1437.876254180602,0.01819408040927402,0.02760625473946644,0.05412305726588881,0.08779611924772107
1442.7257525083612,0.01757023343943201,0.026691013935353308,0.05290015663258937,0.0854987549590149
1447.5752508361204,0.016980149475346356,0.025967071719494084,0.052716836169561174,0.08267470995527022
